utc,date,time,open,high,low,close,volume
1748880000000,2025-06-02,16:00:00,104382,104683,103962.5,104376.4,892212765.8021
1748894400000,2025-06-02,20:00:00,104376.4,105919.7,104376.4,105827.2,1337318169.1472
1748908800000,2025-06-03,00:00:00,105827.2,106478.8,105281.8,105426.8,1467648473.1956
1748923200000,2025-06-03,04:00:00,105426.8,105462.3,105061.8,105121.9,587826949.2823
1748937600000,2025-06-03,08:00:00,105121.9,105324.8,104813.9,105255.7,786900660.6572
1748952000000,2025-06-03,12:00:00,105255.7,106773.7,104971.9,106550.6,2772072676.7456
1748966400000,2025-06-03,16:00:00,106550.6,106626,105546.1,106168.3,1759708656.271
1748980800000,2025-06-03,20:00:00,106168.3,106195.1,105204.5,105324.7,1248613158.6051
1748995200000,2025-06-04,00:00:00,105324.7,105777.4,105052.5,105463.1,963777478.9405
1749009600000,2025-06-04,04:00:00,105463.1,105551.7,105200,105253.7,463335795.1331
1749024000000,2025-06-04,08:00:00,105253.7,105952.9,105050,105056.6,969290327.3778
1749038400000,2025-06-04,12:00:00,105056.6,105492.5,104135.3,105238.2,3104795659.0352
1749052800000,2025-06-04,16:00:00,105238.2,105425,104825,104863.1,1038756534.2211
1749067200000,2025-06-04,20:00:00,104863.1,105013.3,104355.1,104630,722667024.0628
1749081600000,2025-06-05,00:00:00,104630,105213.5,104581.6,104980.8,664351275.548
1749096000000,2025-06-05,04:00:00,104980.8,105200,104307.6,104461.2,820901307.0835
1749110400000,2025-06-05,08:00:00,104461.2,104876.4,104366.7,104771.7,650853500.5246
1749124800000,2025-06-05,12:00:00,104771.7,105866.7,103830,104483,4112594048.2674
1749139200000,2025-06-05,16:00:00,104483,104547,101490.8,101870,4690045608.4935
1749153600000,2025-06-05,20:00:00,101870,102139.1,100350,101455.2,4028525137.5269
1749168000000,2025-06-06,00:00:00,101455.2,102470,101046,102449.9,1122534811.4267
1749182400000,2025-06-06,04:00:00,102449.9,103419.2,102340.2,103099.9,1241837979.1253
1749196800000,2025-06-06,08:00:00,103099.9,103949.6,103099.9,103873.4,1264371665.5954
1749211200000,2025-06-06,12:00:00,103873.4,105320.4,103463.9,105035.2,3703353310.9867
1749225600000,2025-06-06,16:00:00,105035.2,105249.5,104012,104167.4,1559130755.4563
1749240000000,2025-06-06,20:00:00,104167.4,104584.9,104111,104227.5,434710049.8957
1749254400000,2025-06-07,00:00:00,104227.5,104900.4,103811,104842.7,1038377492.1197
1749268800000,2025-06-07,04:00:00,104842.7,105292.6,104626,104817,836219184.2236
1749283200000,2025-06-07,08:00:00,104817,105215.2,104645.4,105093.7,615774020.1224
1749297600000,2025-06-07,12:00:00,105093.7,105766.7,105093.6,105505.1,1231317481.3994
1749312000000,2025-06-07,16:00:00,105505.1,105848,105220.7,105678.1,764185042.5026
1749326400000,2025-06-07,20:00:00,105678.1,105865.9,105472.3,105499.9,415837608.5686
1749340800000,2025-06-08,00:00:00,105499.9,105732,105340,105415.8,270422691.109
1749355200000,2025-06-08,04:00:00,105415.8,105587.2,105352.3,105370.4,211022208.0028
1749369600000,2025-06-08,08:00:00,105370.4,105664.4,104924.7,105634.2,805674997.493
1749384000000,2025-06-08,12:00:00,105634.2,106097,105452.4,105921.5,926701239.6475
1749398400000,2025-06-08,16:00:00,105921.5,106312.2,105879.4,106239.8,764409286.348
1749412800000,2025-06-08,20:00:00,106239.8,106441.8,105500,105670.8,763802069.3691
1749427200000,2025-06-09,00:00:00,105670.8,105932.1,105252.6,105610.7,708981314.1484
1749441600000,2025-06-09,04:00:00,105610.7,105672.9,105264.1,105511.4,370824021.9694
1749456000000,2025-06-09,08:00:00,105511.4,107775.9,105433.2,107723.1,2999961308.902
1749470400000,2025-06-09,12:00:00,107723.1,108033.4,106835.4,107592.8,2584245798.074
1749484800000,2025-06-09,16:00:00,107592.8,108733.4,107592.7,108512.9,1762649631.6859
1749499200000,2025-06-09,20:00:00,108512.9,110660.8,108372.2,110219.9,2831506993.5561
1749513600000,2025-06-10,00:00:00,110219.9,110273.5,109342.2,109517.7,848450336.761
1749528000000,2025-06-10,04:00:00,109517.7,109683,109050,109170.9,734979347.239
1749542400000,2025-06-10,08:00:00,109170.9,109812,109016,109507.1,1088201150.3441
1749556800000,2025-06-10,12:00:00,109507.1,109863,108279.2,108972.4,2572561350.9851
1749571200000,2025-06-10,16:00:00,108972.4,110351,108464.3,109476.1,1675045530.292
1749585600000,2025-06-10,20:00:00,109476.1,110251.4,109206.1,110227.5,1091127619.3922
1749600000000,2025-06-11,00:00:00,110227.5,110234,109487.9,109670.6,572898614.6293
1749614400000,2025-06-11,04:00:00,109670.6,109686.7,109311,109381.5,424171596.2183
1749628800000,2025-06-11,08:00:00,109381.5,109625.3,109113.8,109200.9,530210863.0103
1749643200000,2025-06-11,12:00:00,109200.9,110375.5,108967,109697.6,3289369959.3011
1749657600000,2025-06-11,16:00:00,109697.6,109770.5,108355.5,108697.7,1947645792.2362
1749672000000,2025-06-11,20:00:00,108697.7,109180.1,108006.6,108611.1,1393939698.4404
1749686400000,2025-06-12,00:00:00,108611.1,108782.5,107673.4,107831.1,1112171814.8847
1749700800000,2025-06-12,04:00:00,107831.1,107950,107305.1,107567.2,843330144.0976
1749715200000,2025-06-12,08:00:00,107567.2,107805,106830,106856,1174811301.8464
1749729600000,2025-06-12,12:00:00,106856,107775.1,106554.3,106967.4,2515327600.3145
1749744000000,2025-06-12,16:00:00,106967.4,108400,106600,106735.2,2227355342.8593
1749758400000,2025-06-12,20:00:00,106735.2,106911.7,105579.8,105600.9,2402725238.9428
1749772800000,2025-06-13,00:00:00,105600.9,105640,102626.9,104251,5966703780.8036
1749787200000,2025-06-13,04:00:00,104251,104923.5,103734.2,104839.7,1485535285.8388
1749801600000,2025-06-13,08:00:00,104839.7,105425.5,104359.4,104996.4,1471061936.7062
1749816000000,2025-06-13,12:00:00,104996.4,105729.8,104057.2,105387.9,2491850415.0743
1749830400000,2025-06-13,16:00:00,105387.9,105921.8,104590.9,105047.6,1830564719.585
1749844800000,2025-06-13,20:00:00,105047.6,106140,104958,106023.1,616572154.7878
1749859200000,2025-06-14,00:00:00,106023.1,106168.8,105140.5,105185.3,655917440.1938
1749873600000,2025-06-14,04:00:00,105185.3,105361.4,104723.5,105016,609883072.0276
1749888000000,2025-06-14,08:00:00,105016,105072.8,104788.4,105034,358565710.5544
1749902400000,2025-06-14,12:00:00,105034,105070.8,104556.2,104780.6,555550039.533
1749916800000,2025-06-14,16:00:00,104780.6,105015.6,104285,104610.5,1118785322.8761
1749931200000,2025-06-14,20:00:00,104610.5,105454.3,104250,105356.7,1046955678.193
1749945600000,2025-06-15,00:00:00,105356.7,105630.9,105215.1,105430.5,383167932.1221
1749960000000,2025-06-15,04:00:00,105430.5,106080,105145.1,105391.8,810750160.6589
1749974400000,2025-06-15,08:00:00,105391.8,105440,104820,104933.2,635661141.6942
1749988800000,2025-06-15,12:00:00,104933.2,105798.1,104906.6,105533.2,852809287.6518
1750003200000,2025-06-15,16:00:00,105533.2,105746.1,105024.1,105246.3,507890639.269
1750017600000,2025-06-15,20:00:00,105246.3,105576,104433,105547.8,961039240.6436
1750032000000,2025-06-16,00:00:00,105547.8,105946.2,104921.2,105875.4,1005273472.2132
1750046400000,2025-06-16,04:00:00,105875.4,107237.5,105830,107014,1480965773.7285
1750060800000,2025-06-16,08:00:00,107014,107206.7,106534.3,106866.2,906678087.4607
1750075200000,2025-06-16,12:00:00,106866.2,107739.5,106440,107378.2,2357837151.165
1750089600000,2025-06-16,16:00:00,107378.2,108873.8,107253.9,108585.7,1898015483.0302
1750104000000,2025-06-16,20:00:00,108585.7,108955.5,106630,106749.3,2336019955.3522
1750118400000,2025-06-17,00:00:00,106749.3,107724.9,106072.3,107558.8,2278757758.6136
1750132800000,2025-06-17,04:00:00,107558.8,107671.9,106434.8,106732,1081913945.5666
1750147200000,2025-06-17,08:00:00,106732,106783,105436.1,105590.1,1546880720.9828
1750161600000,2025-06-17,12:00:00,105590.1,105809.2,104065.1,104192.3,3152359541.256
1750176000000,2025-06-17,16:00:00,104192.3,105286.7,103303.4,104625.9,3476930296.0248
1750190400000,2025-06-17,20:00:00,104625.9,104834.9,104142.8,104512.7,1038330450.6045
1750204800000,2025-06-18,00:00:00,104512.7,105186.2,104320,105124.6,631984333.7656
1750219200000,2025-06-18,04:00:00,105124.6,105500,104654.3,104921.2,899955046.6494
1750233600000,2025-06-18,08:00:00,104921.2,105260.2,104132.1,104788.9,1158071340.1458
1750248000000,2025-06-18,12:00:00,104788.9,105290.9,103767.1,104743.6,2604526288.052
1750262400000,2025-06-18,16:00:00,104743.6,104786.7,103422.3,103761.2,2515059740.8239
1750276800000,2025-06-18,20:00:00,103761.2,105100.7,103586.6,104847.3,1072673144.8507
1750291200000,2025-06-19,00:00:00,104847.3,105191.9,104394.9,105041.2,710148679.2944
1750305600000,2025-06-19,04:00:00,105041.2,105189.5,104558,104582.4,479137128.3174
1750320000000,2025-06-19,08:00:00,104582.4,105027.3,104564.2,104712.9,455447365.9563
1750334400000,2025-06-19,12:00:00,104712.9,104854.6,104025.1,104045.8,1216323766.262
1750348800000,2025-06-19,16:00:00,104045.8,104798.3,103864,104210.1,1284785833.7173
1750363200000,2025-06-19,20:00:00,104210.1,104870,104100,104604.2,524016434.3355
1750377600000,2025-06-20,00:00:00,104604.2,104782.9,104341.3,104555.1,441787876.5014
1750392000000,2025-06-20,04:00:00,104555.1,105780.9,104191.9,105769.9,1280547966.6396
1750406400000,2025-06-20,08:00:00,105769.9,106499.9,105689.9,105923.7,1888689400.0347
1750420800000,2025-06-20,12:00:00,105923.7,106103.4,103811,104166.3,2806582361.9831
1750435200000,2025-06-20,16:00:00,104166.3,104220.8,102260,103264.6,3151676641.0739
1750449600000,2025-06-20,20:00:00,103264.6,103797,102913.2,103243.9,843022027.6778
1750464000000,2025-06-21,00:00:00,103243.9,103644.1,103066,103436,287954450.9033
1750478400000,2025-06-21,04:00:00,103436,103545.5,103262,103414.1,265805539.8284
1750492800000,2025-06-21,08:00:00,103414.1,103949.9,103406.6,103819.8,576942509.0195
1750507200000,2025-06-21,12:00:00,103819.8,103893.3,103235,103517.2,834966316.7
1750521600000,2025-06-21,16:00:00,103517.2,103610.9,102150,102200.8,1218209546.6868
1750536000000,2025-06-21,20:00:00,102200.8,102848.4,100800,102083.9,3367173775.5357
1750550400000,2025-06-22,00:00:00,102083.9,103347,101780.6,102340.3,2491306238.3975
1750564800000,2025-06-22,04:00:00,102340.3,102913.6,102214,102381.8,896878080.6779
1750579200000,2025-06-22,08:00:00,102381.8,102769.4,102034,102687.9,760224007.7179
1750593600000,2025-06-22,12:00:00,102687.9,102789,98856.7,98871.2,6486409761.4539
1750608000000,2025-06-22,16:00:00,98871.2,100348.2,98596,98821.1,2479470782.3874
1750622400000,2025-06-22,20:00:00,98821.1,100996.9,98125,100904.3,3277656431.626
1750636800000,2025-06-23,00:00:00,100904.3,101553.7,100433.4,101115.4,1264469065.5556
1750651200000,2025-06-23,04:00:00,101115.4,102151.4,100923.2,101891.6,1304891714.9636
1750665600000,2025-06-23,08:00:00,101891.6,102044.6,101055.4,101239.9,1145908716.8318
1750680000000,2025-06-23,12:00:00,101239.9,102590,100738.1,101382.3,3148161588.4187
1750694400000,2025-06-23,16:00:00,101382.3,103283.7,99581,103109.2,5181420922.2523
1750708800000,2025-06-23,20:00:00,103109.2,106024.8,102836.3,105283.5,4321470665.2581
1750723200000,2025-06-24,00:00:00,105283.5,105469,104657.9,104875.7,971888356.7652
1750737600000,2025-06-24,04:00:00,104875.7,105784.7,104650,104907.9,1490866022.2522
1750752000000,2025-06-24,08:00:00,104907.9,105542,104567,105129.9,1384297140.8065
1750766400000,2025-06-24,12:00:00,105129.9,105709.9,104755,105180.3,1560448067.4898
1750780800000,2025-06-24,16:00:00,105180.3,106269.9,105116.2,105580,1570450031.7797
1750795200000,2025-06-24,20:00:00,105580,106089.3,105379,106048.5,714647582.2941
1750809600000,2025-06-25,00:00:00,106048.5,106782.3,105750,106177.1,1507612489.3801
1750824000000,2025-06-25,04:00:00,106177.1,106666,105931.3,106560.1,605177863.8371
1750838400000,2025-06-25,08:00:00,106560.1,107169.4,106285.8,107126.1,1512655028.9561
1750852800000,2025-06-25,12:00:00,107126.1,108090,106672.8,106980.3,3209120261.4391
1750867200000,2025-06-25,16:00:00,106980.3,107849.9,106853,107700.2,1153943636.4534
1750881600000,2025-06-25,20:00:00,107700.2,107942,107005.4,107264,658494619.2868
1750896000000,2025-06-26,00:00:00,107264,108239.6,107028,107806.7,1322123857.3688
1750910400000,2025-06-26,04:00:00,107806.7,108050.1,107447.1,107771.7,764663590.0634
1750924800000,2025-06-26,08:00:00,107771.7,108132.4,107051.3,107266.8,845915600.2968
1750939200000,2025-06-26,12:00:00,107266.8,107721.1,106457.7,107251.2,1872998540.5467
1750953600000,2025-06-26,16:00:00,107251.2,107623.1,106950.1,107477.4,805050624.2527
1750968000000,2025-06-26,20:00:00,107477.4,108000,106773.4,106905.3,923615170.1073
1750982400000,2025-06-27,00:00:00,106905.3,107472.1,106351.6,107419.9,984018864.9096
1750996800000,2025-06-27,04:00:00,107419.9,107688.9,106810,106820.7,709218274.2941
1751011200000,2025-06-27,08:00:00,106820.7,107108,106633.2,106933,900408122.0965
1751025600000,2025-06-27,12:00:00,106933,107374.8,106280,107268.3,2031113710.4675
1751040000000,2025-06-27,16:00:00,107268.3,107738.1,106388,106741.4,1601797848.1958
1751054400000,2025-06-27,20:00:00,106741.4,107218,106735,106999.6,376045745.5801
1751068800000,2025-06-28,00:00:00,106999.6,107296.5,106761,107241.2,314663315.6843
1751083200000,2025-06-28,04:00:00,107241.2,107444.3,107109.5,107420.9,394289340.9145
1751097600000,2025-06-28,08:00:00,107420.9,107443,107202.1,107320,295823163.0932
1751112000000,2025-06-28,12:00:00,107320,107499.9,107037.1,107401.4,273287198.0259
1751126400000,2025-06-28,16:00:00,107401.4,107495.3,107161.5,107161.6,287049013.3761
1751140800000,2025-06-28,20:00:00,107161.6,107335.8,107100,107241,193238717.4702
1751155200000,2025-06-29,00:00:00,107241,107444.9,107113.8,107157.1,312062733.5283
1751169600000,2025-06-29,04:00:00,107157.1,107350,107157,107350,143585392.8555
1751184000000,2025-06-29,08:00:00,107350,108507,107335.4,108420.1,1283957804.3628
1751198400000,2025-06-29,12:00:00,108420.1,108484.2,107602,107693.5,870183750.4917
1751212800000,2025-06-29,16:00:00,107693.5,107738.7,107222,107337,799222617.5762
1751227200000,2025-06-29,20:00:00,107337,108396.7,107171.2,108314.8,1211835133.7374
1751241600000,2025-06-30,00:00:00,108314.8,108766.4,108203.2,108466.6,1063633484.254
1751256000000,2025-06-30,04:00:00,108466.6,108500,107410,107552.3,1109665630.408
1751270400000,2025-06-30,08:00:00,107552.3,107904.7,107300,107590.9,881887365.1679
1751284800000,2025-06-30,12:00:00,107590.9,107821.6,106677,107517.2,2186877205.3064
1751299200000,2025-06-30,16:00:00,107517.2,107769.3,107057.9,107686.3,982076925.1615
1751313600000,2025-06-30,20:00:00,107686.3,107724.5,106858.8,107081.2,484493472.5348
1751328000000,2025-07-01,00:00:00,107081.2,107484.8,106957.7,107150.5,492587024.1626
1751342400000,2025-07-01,04:00:00,107150.5,107158.3,106546,107119.9,1053213246.6424
1751356800000,2025-07-01,08:00:00,107119.9,107119.9,106233.7,106553.8,1016768793.3924
1751371200000,2025-07-01,12:00:00,106553.8,107139.9,105550,105909.6,2626010097.9722
1751385600000,2025-07-01,16:00:00,105909.6,106250,105335,105342.3,1392148886.5273
1751400000000,2025-07-01,20:00:00,105342.3,106065,105180.3,105634.8,830673853.0385
1751414400000,2025-07-02,00:00:00,105634.8,106178.6,105058.6,106148.6,868390566.7747
1751428800000,2025-07-02,04:00:00,106148.6,107145,106082.2,107040.9,1292925879.299
1751443200000,2025-07-02,08:00:00,107040.9,107795,107040.9,107436.2,1427968621.1502
1751457600000,2025-07-02,12:00:00,107436.2,108740,107134.7,108712.4,2697835489.5077
1751472000000,2025-07-02,16:00:00,108712.4,109740.9,108620.8,109631.3,2886088090.6534
1751486400000,2025-07-02,20:00:00,109631.3,109631.3,108669,108803,880927119.7845
1751500800000,2025-07-03,00:00:00,108803,109081.5,108455.1,108592.6,705537562.5478
1751515200000,2025-07-03,04:00:00,108592.6,109512,108510,109242.1,917836960.938
1751529600000,2025-07-03,08:00:00,109242.1,110256.4,109242.1,109551.1,1455395513.8926
1751544000000,2025-07-03,12:00:00,109551.1,110485.7,108704.4,109063.1,3723886046.0839
1751558400000,2025-07-03,16:00:00,109063.1,109868.5,108955,109744.1,991329365.7552
1751572800000,2025-07-03,20:00:00,109744.1,109978.3,109483.4,109540,559864432.2352
1751587200000,2025-07-04,00:00:00,109540,109725.3,109058,109186.9,586044553.3912
1751601600000,2025-07-04,04:00:00,109186.9,109285.6,108650,108650,841550278.6153
1751616000000,2025-07-04,08:00:00,108650,109042,108456,108826,813203427.7068
1751630400000,2025-07-04,12:00:00,108826,108914.5,107452.3,107552.9,2678753302.1654
1751644800000,2025-07-04,16:00:00,107552.9,107898.5,107220.3,107453.9,1248671589.9118
1751659200000,2025-07-04,20:00:00,107453.9,108223.9,107408.8,107947.4,718223838.2023
1751673600000,2025-07-05,00:00:00,107947.4,108229.9,107685.9,108107.1,447752378.123
1751688000000,2025-07-05,04:00:00,108107.1,108429.2,107934.8,108008.7,470341817.6299
1751702400000,2025-07-05,08:00:00,108008.7,108172.9,107809.9,108055.9,308723677.6668
1751716800000,2025-07-05,12:00:00,108055.9,108191.6,107911,108017.2,215525587.3645
1751731200000,2025-07-05,16:00:00,108017.2,108120,107820.8,108096.4,308990411.8143
1751745600000,2025-07-05,20:00:00,108096.4,108179,107939.7,108144.4,170295926.6331
1751760000000,2025-07-06,00:00:00,108144.4,108200,107961.7,107999.7,214806767.5754
1751774400000,2025-07-06,04:00:00,107999.7,108168,107888,107988.8,247017284.6728
1751788800000,2025-07-06,08:00:00,107988.8,108080,107762.6,108028.8,345921950.2688
1751803200000,2025-07-06,12:00:00,108028.8,109088.6,108000,108860,1417574857.5237
1751817600000,2025-07-06,16:00:00,108860,108920,108225.7,108498.1,708972173.6748
1751832000000,2025-07-06,20:00:00,108498.1,109685,108484.7,109160.5,1355047906.5426
1751846400000,2025-07-07,00:00:00,109160.5,109681.4,108612,109355.1,963950982.1973
1751860800000,2025-07-07,04:00:00,109355.1,109423.6,108573.5,109015.1,650238732.042
1751875200000,2025-07-07,08:00:00,109015.1,109048.4,108525,108593.9,581773764.1201
1751889600000,2025-07-07,12:00:00,108593.9,108625.5,107896.8,108244.4,1848662040.5644
1751904000000,2025-07-07,16:00:00,108244.4,108455.9,107449.6,107990,1375996836.026
1751918400000,2025-07-07,20:00:00,107990,108249.4,107714.2,108200,541546750.3203
1751932800000,2025-07-08,00:00:00,108200,108482.3,107369.7,107850.1,1183244896.0416
1751947200000,2025-07-08,04:00:00,107850.1,108443.8,107691.5,108427.9,566695105.0168
1751961600000,2025-07-08,08:00:00,108427.9,108977.6,108181,108718.1,952344860.4119
1751976000000,2025-07-08,12:00:00,108718.1,109188,108140.2,108202.7,1979106067.7053
1751990400000,2025-07-08,16:00:00,108202.7,109126.2,108029.9,108728.6,1299029327.3286
1752004800000,2025-07-08,20:00:00,108728.6,108931.5,108567,108881.9,370262669.315
1752019200000,2025-07-09,00:00:00,108881.9,109093,108284.8,108312.6,513198520.1338
1752033600000,2025-07-09,04:00:00,108312.6,108900,108263.4,108671.7,571687814.6739
1752048000000,2025-07-09,08:00:00,108671.7,109090,108527.3,109018.9,497544052.4326
1752062400000,2025-07-09,12:00:00,109018.9,109746,108447.8,109009.9,2379799201.7278
1752076800000,2025-07-09,16:00:00,109009.9,111999,108968.8,111702.6,3113956987.975
1752091200000,2025-07-09,20:00:00,111702.6,111914.2,110530,111209.7,2017459778.216
1752105600000,2025-07-10,00:00:00,111209.7,111524.7,110832.8,111025.8,670575262.817
1752120000000,2025-07-10,04:00:00,111025.8,111421.2,110863.1,111190.8,753283082.98
1752134400000,2025-07-10,08:00:00,111190.8,111366,110825,110979.5,495405198.0692
1752148800000,2025-07-10,12:00:00,110979.5,111379.2,110450.9,111359.2,1410540616.9174
1752163200000,2025-07-10,16:00:00,111359.2,113789.3,111293.8,113247.4,4117580878.3829
1752177600000,2025-07-10,20:00:00,113247.4,117896.7,113220,115990.1,5056867206.2493
1752192000000,2025-07-11,00:00:00,115990.1,116941.4,115200,116853.2,1389107229.3788
1752206400000,2025-07-11,04:00:00,116853.2,118387,116461.1,117554.6,3040348498.2342
1752220800000,2025-07-11,08:00:00,117554.6,118849.9,117554.5,117801.6,1784993775.2233
1752235200000,2025-07-11,12:00:00,117801.6,118224.9,116727.4,116908.7,2255970104.6214
1752249600000,2025-07-11,16:00:00,116908.7,118117.7,116600.8,118079.2,1580329285.0337
1752264000000,2025-07-11,20:00:00,118079.2,118079.3,117114.1,117508.8,862071316.415
1752278400000,2025-07-12,00:00:00,117508.8,117820,117101.9,117752.5,501993849.6185
1752292800000,2025-07-12,04:00:00,117752.5,118035.2,117456.2,117683.9,440586322.8961
1752307200000,2025-07-12,08:00:00,117683.9,118195.1,117580,117772.2,916929053.7146
1752321600000,2025-07-12,12:00:00,117772.2,117825.8,116868.1,117066.3,1416780828.0864
1752336000000,2025-07-12,16:00:00,117066.3,117601.4,117007.3,117511.2,478817341.4732
1752350400000,2025-07-12,20:00:00,117511.2,117518.9,116940,117369.9,388378729.9865
1752364800000,2025-07-13,00:00:00,117369.9,117787.9,117173.3,117706.6,459401557.3247
1752379200000,2025-07-13,04:00:00,117706.6,118023,117627.1,117950.8,370217281.1348
1752393600000,2025-07-13,08:00:00,117950.8,118054.5,117653.1,118029.9,379385186.7509
1752408000000,2025-07-13,12:00:00,118029.9,119390.4,117929.6,118623,2577421846.7722
1752422400000,2025-07-13,16:00:00,118623,119474.9,118320,118918.6,972852675.9657
1752436800000,2025-07-13,20:00:00,118918.6,119347.8,118168.2,119050.2,878434543.3624
1752451200000,2025-07-14,00:00:00,119050.2,121600,118859.2,120725,2993131328.766
1752465600000,2025-07-14,04:00:00,120725,123250,120509.2,122741.2,3697828913.891
1752480000000,2025-07-14,08:00:00,122741.2,122758,121350,121480.1,1736047355.3479
1752494400000,2025-07-14,12:00:00,121480.1,122100,119609.8,119889.3,3178775921.6249
1752508800000,2025-07-14,16:00:00,119889.3,120535.9,119232.4,119950,1981891727.5275
1752523200000,2025-07-14,20:00:00,119950,120458.8,119501.6,119841.6,806173816.8086
1752537600000,2025-07-15,00:00:00,119841.6,119946.6,116880,117210.2,3682969527.9521
1752552000000,2025-07-15,04:00:00,117210.2,117800,116302.4,116822.5,2616107339.8033
1752566400000,2025-07-15,08:00:00,116822.5,117246.2,116114.6,117150.4,1676804857.9468
1752580800000,2025-07-15,12:00:00,117150.4,118510.5,115750,116430.6,5150494540.3912
1752595200000,2025-07-15,16:00:00,116430.6,117758.1,116047.2,116430.2,2451388523.6422
